,_id,address,area,buildTime,code,label,money,orientation,position,priceUnit,room,size,title,zone
909,5a222a09b4f701301cc8c9ba,强生古北花园,古北,2007,sh4620953,"距离10号线伊犁路站639米,满五,有钥匙,",1550,朝南北,中区/17层,97533,3室2厅,158.92,稀缺南北通，客厅朝南，交通便利，好楼层,长宁
910,5a222a09b4f701301cc8c9bb,香榭丽花园,源深,2001,sh4620328,"距离6号线浦电路站582米,满五,有钥匙,",1350,,低区/32层,91395,3室2厅,147.71,地铁沿线，低楼层，装修精致，满5年,浦东
911,5a222a09b4f701301cc8c9bc,东方城市花园（二期）,塘桥,2005,sh4619531,"距离6号线上海儿童医学中心站551米,满五,有钥匙,",1060,朝南北,高区/24层,69398,3室2厅,152.74,南北通透，卧室带卫，地铁直达，采光好,浦东
912,5a222a09b4f701301cc8c9bd,陈家宅小区,陆家嘴,1996,sh4619472,"距离9号线商城路站850米,满五,有钥匙,",440,朝南,高区/25层,75862,2室0厅,58.0,厨卫全明，卧室带阳台，地铁直达，光线非常好,浦东
913,5a222a09b4f701301cc8c9be,海虹小区,凉城,1985,sh4618549,"距离3号线赤峰路站352米,满五,有钥匙,",250,朝南,低区/6层,67990,1室0厅,36.77,卧室带阳台，卧室全南，出行方便，低楼层,虹口
914,5a222a09b4f701301cc8c9bf,通河二村,通河,1993,sh4618323,"距离1号线通河新村站855米,满五,有钥匙,",210,朝南,低区/6层,46419,1室1厅,45.24,稀罕南北通，厨卫全明，地铁直达，低区出入方便,宝山
915,5a222a09b4f701301cc8c9c0,长白三村,黄兴公园,1993,sh4617844,"距离8号线延吉中路站468米,满五,有钥匙,",250,朝南,中区/4层,59340,1室1厅,42.13,地铁房，好楼层，简单装修，房本满五年,杨浦
916,5a222a09b4f701301cc8c9c1,巨东小区,洋泾,1994,sh4616374,"距离6号线北洋泾路站389米,满五,有钥匙,",610,朝南,高区/6层,78486,3室1厅,77.72,地铁沿线，高区阳光房，品质装修，房本满五年,浦东
917,5a222a09b4f701301cc8c9c2,长城苑,西藏北路,2000,sh4614529,"距离8号线中兴路站503米,满五,有钥匙,",570,朝南,低区/28层,72694,1室2厅,78.41,厨卫全明，卧室全南，交通方便，低区出入方便,闸北
918,5a222a09b4f701301cc8c9c3,三门路358弄,五角场,1994,sh4614513,"距离3号线江湾镇站899米,满五,有钥匙,",380,朝南,高区/7层,55767,2室1厅,68.14,卧室带阳台，卧室全南，交通方便，光线非常好,杨浦
919,5a222a09b4f701301cc8c9c4,虹古小区,虹桥,1988,sh4614246,"距离10号线水城路站445米,满五,有钥匙,",415,朝南北,中区/6层,73882,2室1厅,56.17,南北户型，卧室带阳台，地铁沿线，好楼层,长宁
920,5a222a09b4f701301cc8c9c5,曲园,淮海中路,1996,sh4613464,"距离9号线打浦桥站382米,满五,有钥匙,",6480,朝南北,低区/3层,87478,9室4厅,740.75,南北通透，交通方便，上下楼方便，品质装修,黄浦
921,5a222a09b4f701301cc8c9c6,恒盛鼎城华公馆,桃浦,2011,sh4613417,"距离11号线李子园站899米,满五,有钥匙,",860,朝南北,中区/16层,61327,3室2厅,140.23,南北直通，地铁沿线，黄金楼层，毛坯房,普陀
922,5a222a09b4f701301cc8c9c7,控江二村107弄小区,黄兴公园,1996,sh4613133,"距离8号线黄兴路站585米,满五,有钥匙,",195,朝北,中区/5层,53556,1室1厅,36.41,厨卫全明，地铁房，楼层好，简单装修,杨浦
923,5a222a09b4f701301cc8c9c8,东体小区,曲阳,1982,sh4612748,"距离8号线曲阳路站432米,满五,有钥匙,",293,朝南,中区/6层,74441,1室1厅,39.36,厨卫全明，卧室全南，地铁房，光线充足,虹口
924,5a222a09b4f701301cc8c9c9,金鹿大楼,淮海中路,1992,sh4612541,"距离1号线黄陂南路站417米,满五,有钥匙,",425,朝东南,中区/29层,94339,1室1厅,45.05,厨卫全明，地铁直达，楼层好，简单装修,黄浦
925,5a222a09b4f701301cc8c9ca,太阳都市花园,豫园,1999,sh4612148,"距离10号线豫园站490米,满五,有钥匙,",1500,朝南北,高区/24层,78947,4室3厅,190.0,房型正气，地铁沿线，光线非常好，拎包入住,黄浦
926,5a222a09b4f701301cc8c9cb,宁馨小区,闸北公园,1992,sh4611253,"距离1号线上海马戏城站251米,满五,有钥匙,",258,朝南,中区/6层,69937,1室0厅,36.89,厨卫全明，卧室带阳台，地铁直达，好楼层,闸北
927,5a222a09b4f701301cc8c9cc,中远两湾城,中远两湾城,2001,sh4610980,"距离3号线中潭路站425米,满五,有钥匙,",580,朝东,高区/33层,79517,1室2厅,72.94,出行方便，视野开阔，品质装修，房本满五年,普陀
928,5a222a09b4f701301cc8c9cd,毕加索小镇（一期）（公寓）,唐镇,2010,sh4610095,"距离2号线唐镇站859米,满五,有钥匙,",550,朝南北,中区/8层,61349,2室2厅,89.65,房型正气，地铁沿线，楼层好，毛坯房,浦东
929,5a222a09b4f701301cc8c9ce,华山花苑,镇宁路,1995,sh4609607,"距离11号线交通大学站230米,满五,有钥匙,",620,朝东南,中区/24层,113118,1室1厅,54.81,厨卫全明，卧室带阳台，地铁沿线，光线充足,长宁
930,5a222a1cb4f701301cc8c9cf,大连小区,临平路,1990,sh4648263,"距离8号线鞍山新村站765米,满五,有钥匙,",305,朝东南,中区/6层,69349,1室1厅,43.98,卧室带阳台，卧室全南，交通方便，光线充足,虹口
931,5a222a1cb4f701301cc8c9d0,康平小区,彭浦,1986,sh4645598,"距离1号线彭浦新村站655米,满五,有钥匙,",235,朝南,高区/6层,52927,2室0厅,44.4,地铁房，高区采光好，装修精美，满五减税,闸北
932,5a222a1cb4f701301cc8c9d1,恒盛鼎城华公馆,桃浦,2011,sh4644028,"距离11号线李子园站899米,满五,有钥匙,",488,,低区/16层,54831,2室2厅,89.0,南北直通，厨卫全明，交通便利，低楼层,普陀
933,5a222a1cb4f701301cc8c9d2,绿洲康城亲水湾（中央区）,御桥,2007,sh4642989,"距离11号线罗山路站863米,满五,有钥匙,",538,,中区/17层,51850,2室2厅,103.76,地铁沿线，光线充足，满五年，看房方便,浦东
934,5a222a1cb4f701301cc8c9d3,控江五村,黄兴公园,1957,sh4642242,"距离8号线延吉中路站509米,满五,有钥匙,",183,朝南,高区/4层,53634,1室0厅,34.12,地铁沿线，高区景观好，中等装修，房本满五年,杨浦
935,5a222a1cb4f701301cc8c9d4,博爱家园,世博,2002,sh4642098,"距离7号线高科西路站228米,满五,有钥匙,",860,朝南北,低区/6层,68833,3室2厅,124.94,房型正气，带飘窗，地铁沿线，上下楼方便,浦东
936,5a222a1cb4f701301cc8c9d5,银都新村(1至7区),颛桥,1995,sh4641188,"距离5号线银都路站869米,满五,有钥匙,",225,朝南,中区/6层,52594,1室1厅,42.78,厨卫全明，卧室带阳台，地铁房，楼层好,闵行
937,5a222a1cb4f701301cc8c9d6,延长中路451弄,大宁,1986,sh4640251,"距离1号线延长路站367米,满五,有钥匙,",370,朝南,低区/6层,68645,2室1厅,53.9,地铁直达，上下楼方便，中等装修，满5年,闸北
938,5a222a1cb4f701301cc8c9d7,广中路25弄,曲阳,1983,sh4639664,"距离8号线虹口足球场站439米,满五,有钥匙,",316,朝南,中区/6层,67869,2室0厅,46.56,地铁沿线，黄金楼层，简单装修，满五年,虹口
939,5a222a1cb4f701301cc8c9d8,吉浦路615弄,高境,1994,sh4638428,"距离3号线殷高西路站740米,满五,有钥匙,",260,朝南,中区/6层,53586,1室1厅,48.52,厨卫全明，卧室带阳台，地铁直达，楼层好,宝山
940,5a222a1cb4f701301cc8c9d9,曹杨五村（芙蓉园）,曹杨,1989,sh4638327,"距离13号线金沙江路站750米,满五,有钥匙,",439,朝南,低区/6层,64825,2室1厅,67.72,厨卫全明，卧室带阳台，交通便利，低楼层,普陀
941,5a222a1cb4f701301cc8c9da,上南三村,世博,1984,sh4638325,"距离8号线成山路站366米,满五,有钥匙,",315,朝南,低区/6层,63354,2室1厅,49.72,厨卫全明，卧室带阳台，地铁直达，低楼层,浦东
942,5a222a1cb4f701301cc8c9db,芷江中路493弄,西藏北路,1992,sh4637716,"距离8号线西藏北路站433米,满五,有钥匙,",350,朝南,高区/7层,62690,2室1厅,55.83,厨卫全明，卧室带阳台，交通方便，高区景观好,闸北
943,5a222a1cb4f701301cc8c9dc,万邦都市花园,北蔡,2000,sh4636469,"距离16号线龙阳路站502米,满五,有钥匙,",785,朝南北,中区/6层,80356,3室2厅,97.69,南北直通，厨卫全明，出行方便，光线充足,浦东
944,5a222a1cb4f701301cc8c9dd,怡福苑,五角场,2005,sh4635911,"距离10号线国权路站864米,满五,有钥匙,",660,朝东北,中区/23层,64321,4室1厅,102.61,地铁直达，黄金楼层，省装修费，满5年,杨浦
945,5a222a1cb4f701301cc8c9de,金鹿公寓,古北,1993,sh4635633,"距离10号线水城路站640米,满五,有钥匙,",900,朝南北,中区/8层,66914,4室2厅,134.5,稀罕南北通，出行方便，光线充足，中等装修,长宁
946,5a222a1cb4f701301cc8c9df,竹园新村(浦东),源深,1987,sh4635479,"距离4号线世纪大道站450米,满五,有钥匙,",340,朝南,中区/6层,80511,1室1厅,42.23,厨卫全明，客厅带阳台，交通便利，黄金楼层,浦东
947,5a222a1cb4f701301cc8c9e0,金沙嘉年华,长征,2004,sh4634473,"距离13号线祁连山南路站766米,满五,有钥匙,",770,朝南北,高区/6层,52363,3室2厅,147.05,稀缺南北通，带飘窗，交通方便，采光好,普陀
948,5a222a1cb4f701301cc8c9e1,华敏世纪广场,镇宁路,2001,sh4634414,"距离2号线江苏路站380米,满五,有钥匙,",1420,朝南,高区/21层,93710,3室2厅,151.53,交通方便，光线非常好，拎包入住，满五年,长宁
949,5a222a1cb4f701301cc8c9e2,临汾路1320弄,彭浦,1995,sh4633445,"距离1号线彭浦新村站838米,满五,有钥匙,诚意业主,",160,朝南,高区/6层,49276,1室1厅,32.47,卧室带阳台，卧室全南，地铁直达，视野开阔,闸北
950,5a222a1cb4f701301cc8c9e3,公交新村,鞍山,,sh4632341,"距离8号线鞍山新村站552米,满五,有钥匙,",300,朝南,中区/5层,62866,1室1厅,47.72,厨卫全明，卧室全南，交通便利，光线充足,杨浦
951,5a222a1cb4f701301cc8c9e4,纯翠苑,三林,2001,sh4632228,"距离6号线上南路站682米,满五,有钥匙,",635,朝南北,低区/6层,67146,2室2厅,94.57,稀罕南北通，客厅朝南，地铁房，低区出入方便,浦东
952,5a222a1cb4f701301cc8c9e5,控江西三村,黄兴公园,2004,sh4629769,"距离8号线延吉中路站516米,满五,有钥匙,",240,朝南,中区/5层,58536,2室0厅,41.0,厨卫全明，卧室带阳台，地铁直达，光线充足,杨浦
953,5a222a1cb4f701301cc8c9e6,东方巴黎,衡山路,2000,sh4629009,"距离12号线陕西南路站386米,满五,有钥匙,",1680,朝南北,中区/37层,105960,4室2厅,158.55,稀缺南北通，厨卫全明，交通方便，楼层好,徐汇
954,5a222a1cb4f701301cc8c9e7,罗城小区,上海南站,1997,sh4628427,"距离1号线上海南站站784米,满五,有钥匙,",426,朝南北,中区/6层,64594,2室1厅,65.95,南北直通，厨卫全明，地铁房，楼层好,徐汇
955,5a222a1cb4f701301cc8c9e8,金丽广场,田林,1996,sh4627892,"距离9号线桂林路站274米,满五,有钥匙,",920,朝南,中区/24层,67349,3室2厅,136.6,南北通透，客厅朝南，地铁房，黄金楼层,徐汇
956,5a222a1cb4f701301cc8c9e9,隆昌路641弄,周家嘴路,1986,sh4627779,"距离12号线隆昌路站534米,满五,有钥匙,",320,朝南北,高区/6层,64581,2室0厅,49.55,南北户型，地铁房，光线非常好，品质装修,杨浦
957,5a222a1cb4f701301cc8c9ea,斜土路2200弄,徐家汇,1987,sh4627650,"距离4号线东安路站581米,满五,有钥匙,",260,朝北,中区/6层,72242,1室1厅,35.99,地铁直达，黄金楼层，中等装修，满五年,徐汇
958,5a222a1cb4f701301cc8c9eb,银桥花苑,金桥,1999,sh4627105,"距离6号线博兴路站435米,满五,有钥匙,",385,朝南北,高区/7层,55651,2室1厅,69.18,南北户型，交通方便，视野很好，中等装修,浦东
959,5a222a1cb4f701301cc8c9ec,爱中爱华公寓,万体馆,1997,sh4626774,"距离4号线上海体育场站537米,满五,有钥匙,",550,朝南北,低区/19层,63642,2室2厅,86.42,房型正气，卧室带阳台，交通方便，上下楼方便,徐汇
960,5a222a1fb4f701301cc8c9ed,月季园（徐汇）,康健,1991,sh4609502,"距离1号线锦江乐园站906米,满五,有钥匙,",437,朝南,高区/6层,56387,2室1厅,77.5,南北通透，客厅朝南，地铁沿线，采光好,徐汇
961,5a222a1fb4f701301cc8c9ee,延吉六村,黄兴公园,1986,sh4608902,"距离8号线延吉中路站311米,满五,有钥匙,",220,朝南,高区/6层,55696,1室1厅,39.5,卧室带阳台，卧室全南，地铁房，采光好,杨浦
962,5a222a1fb4f701301cc8c9ef,商业二村,凉城,1958,sh4607435,"距离3号线赤峰路站289米,满五,有钥匙,",175,朝北,中区/5层,52083,1室0厅,33.6,卧室带阳台，地铁沿线，好楼层，毛坯房,虹口
963,5a222a1fb4f701301cc8c9f0,万科琥珀郡园,罗店,2012,sh4606384,"距离7号线罗南新村站770米,满五,有钥匙,",585,朝南北,中区/8层,41058,3室2厅,142.48,南北通，客厅朝南，地铁房，好楼层,宝山
964,5a222a1fb4f701301cc8c9f1,康宁坊,康健,1991,sh4606088,"距离1号线上海南站站467米,满五,有钥匙,",280,朝南,高区/6层,67698,1室1厅,41.36,卧室带卫，卧室带阳台，地铁沿线，高区景观好,徐汇
965,5a222a1fb4f701301cc8c9f2,西木小区,斜土路,1958,sh4605775,"距离4号线大木桥路站453米,满五,有钥匙,",250,朝南,中区/4层,73746,1室0厅,33.9,地铁房，黄金楼层，中等装修，满5年,徐汇
966,5a222a1fb4f701301cc8c9f3,榆兰新村,临平路,1957,sh4605298,"距离8号线鞍山新村站661米,满五,有钥匙,",240,朝南,低区/5层,52793,1室1厅,45.46,厨卫全明，出行方便，低区出入方便，精装修,虹口
967,5a222a1fb4f701301cc8c9f4,东方城市花园（二期）,塘桥,2006,sh4604982,"距离6号线上海儿童医学中心站551米,满五,有钥匙,",910,朝南,中区/14层,77585,2室2厅,117.29,南北通，卧室带卫，地铁房，好楼层,浦东
968,5a222a1fb4f701301cc8c9f5,未来域,三林,2006,sh4604659,"距离11号线浦三路站480米,满五,有钥匙,",520,朝东南,中区/3层,65016,2室1厅,79.98,厨卫全明，客厅带阳台，交通方便，楼层好,浦东
969,5a222a1fb4f701301cc8c9f6,零陵小区,徐家汇,1975,sh4604616,"距离4号线上海体育场站125米,满五,有钥匙,",370,朝南北,中区/5层,78723,1室1厅,47.0,稀罕南北通，厨卫全明，交通方便，好楼层,徐汇
970,5a222a1fb4f701301cc8c9f7,车站新村(普陀),真如,1996,sh4604174,"距离11号线上海西站站221米,满五,有钥匙,",375,朝西,中区/18层,53282,2室1厅,70.38,厨卫全明，卧室带阳台，交通方便，光线充足,普陀
971,5a222a1fb4f701301cc8c9f8,康乐小区（徐汇）,康健,1992,sh4603110,"距离1号线上海南站站860米,满五,有钥匙,",335,朝南,高区/6层,69791,2室0厅,48.0,厨卫全明，卧室带阳台，交通便利，高区采光好,徐汇
972,5a222a1fb4f701301cc8c9f9,祥东小区(虹口),曲阳,1982,sh4602638,"距离8号线曲阳路站526米,满五,有钥匙,",230,朝南,高区/6层,65118,1室1厅,35.32,厨卫全明，卧室带阳台，地铁沿线，高区采光好,虹口
973,5a222a1fb4f701301cc8c9fa,新梅莘苑,莘庄,2005,sh4601835,"距离5号线春申路站606米,满五,有钥匙,",760,,高区/32层,62809,3室2厅,121.0,厨卫全明，卧室带卫，地铁房，高区阳光房,闵行
974,5a222a1fb4f701301cc8c9fb,八一小区,曲阳,1996,sh4601346,"距离3号线大柏树站930米,满五,有钥匙,",370,朝南,低区/6层,68518,2室1厅,54.0,厨卫全明，卧室带阳台，地铁直达，低区出入方便,虹口
975,5a222a1fb4f701301cc8c9fc,控江二村,控江路,1973,sh4601047,"距离8号线黄兴路站210米,满五,有钥匙,",339,朝南,低区/5层,75923,1室1厅,44.65,厨卫全明，卧室全南，地铁沿线，低区出入方便,杨浦
976,5a222a1fb4f701301cc8c9fd,愉景华庭,万里,2007,sh4600576,"距离11号线上海西站站928米,满五,有钥匙,",580,朝南,高区/23层,71340,2室1厅,81.3,厨卫全明，带飘窗，地铁直达，视野很好,普陀
977,5a222a1fb4f701301cc8c9fe,新湖云庭,斜土路,2005,sh4599869,"距离4号线大木桥路站334米,满五,有钥匙,",930,朝东南,高区/23层,76644,3室2厅,121.34,出行方便，采光好，简单装修，满五年,徐汇
978,5a222a1fb4f701301cc8c9ff,王桥苑,川沙,2001,sh4599737,"距离2号线川沙站711米,满五,有钥匙,",350,朝南,高区/6层,39854,2室2厅,87.82,南北直通，客厅朝南，交通方便，采光好,浦东
979,5a222a1fb4f701301cc8ca00,长江公寓,人民广场,1939,sh4599152,"距离1号线人民广场站439米,满五,有钥匙,",570,朝南,中区/14层,111764,1室1厅,51.0,卧室全南，交通方便，楼层好，品味装修,黄浦
980,5a222a1fb4f701301cc8ca01,罗南一村,罗店,1991,sh4598034,"距离7号线罗南新村站697米,满五,有钥匙,",215,朝南北,高区/5层,29097,2室1厅,73.89,南北通透，卧室带阳台，交通便利，光线非常好,宝山
981,5a222a1fb4f701301cc8ca02,京州大楼,静安寺,1993,sh4597987,"距离7号线静安寺站367米,满五,有钥匙,",660,朝西,高区/24层,92436,2室1厅,71.4,卧室带阳台，地铁直达，采光好，简单装修,静安
982,5a222a1fb4f701301cc8ca03,双宝小区,四川北路,1989,sh4597558,"距离3号线东宝兴路站92米,满五,有钥匙,",330,朝南,低区/18层,68027,2室1厅,48.51,地铁直达，上下楼方便，中等装修，满五减税,虹口
983,5a222a1fb4f701301cc8ca04,龙盛佳苑,阳城,2011,sh4597260,"距离7号线行知路站392米,满五,有钥匙,",285,朝南,低区/15层,57785,1室1厅,49.32,厨卫全明，客厅朝南，交通方便，低区出入方便,闸北
984,5a222a1fb4f701301cc8ca05,长乐路683号,衡山路,1977,sh4597228,"距离1号线常熟路站352米,满五,有钥匙,",395,朝南北,中区/6层,113603,1室0厅,34.77,房型正气，厨卫全明，交通便利，好楼层,徐汇
985,5a222a1fb4f701301cc8ca06,沧州路180弄,黄兴公园,1987,sh4596929,"距离8号线黄兴路站783米,满五,有钥匙,",405,朝南北,中区/6层,73502,2室1厅,55.1,南北通透，厨卫全明，出行方便，好楼层,杨浦
986,5a222a1fb4f701301cc8ca07,水韵华庭,大华,2005,sh4595193,"距离7号线大华三路站549米,满五,有钥匙,",950,朝南北,中区/17层,66793,3室2厅,142.23,稀缺南北通，厨卫全明，出行方便，楼层好,宝山
987,5a222a1fb4f701301cc8ca08,西南名苑,泗泾,2005,sh4594708,"距离9号线泗泾站713米,满五,有钥匙,",370,朝南,中区/5层,39840,2室2厅,92.87,交通方便，黄金楼层，装修精美，满五年,松江
988,5a222a1fb4f701301cc8ca09,恒大华城天地苑,三林,2002,sh4593872,"距离8号线杨思站792米,满五,有钥匙,",820,朝南北,低区/9层,70891,3室2厅,115.67,南北通，客厅朝南，出行方便，上下楼方便,浦东
989,5a222a1fb4f701301cc8ca0a,上海绿城,杨东,2004,sh4592936,"距离4号线蓝村路站843米,满五,有钥匙,",970,朝南北,低区/12层,86607,2室2厅,112.0,南北户型，客厅朝南，交通方便，上下楼方便,浦东
990,5a222a28b4f701301cc8ca0b,融创滨江壹号院,世博滨江,2012,sh4849548,"距离13号线世博会博物馆站297米,满二,有钥匙,",1380,朝东南,低区/36层,120555,2室2厅,114.47,带落地窗，客厅带阳台，交通方便，低区出入方便,黄浦
991,5a222a28b4f701301cc8ca0c,南方新村,古美,1994,sh4848271,"距离1号线莲花路站590米,满二,有钥匙,",298,朝南北,中区/6层,59244,1室1厅,50.3,南北户型，卧室带阳台，交通方便，光线充足,闵行
992,5a222a28b4f701301cc8ca0d,合景叠翠峰苑,菊园新区,2012,sh4847116,"距离11号线嘉定西站628米,满二,有钥匙,",340,朝南北,高区/18层,38039,3室2厅,89.38,南北户型，客厅朝南，地铁直达，采光好,嘉定
993,5a222a28b4f701301cc8ca0e,毕加索小镇（一期）（公寓）,唐镇,2010,sh4846770,"距离2号线唐镇站859米,满二,有钥匙,",510,朝南北,中区/8层,54785,2室2厅,93.09,稀罕南北通，客厅带阳台，地铁直达，楼层好,浦东
994,5a222a28b4f701301cc8ca0f,曼克顿豪庭,江宁路,2002,sh4846619,"距离7号线昌平路站682米,满二,有钥匙,",760,朝南,低区/32层,122719,1室2厅,61.93,卧室全南，地铁沿线，上下楼方便，精装修,静安
995,5a222a28b4f701301cc8ca10,保利御樽苑（公寓）,唐镇,2013,sh4846396,"距离2号线唐镇站928米,满二,有钥匙,",800,朝南,高区/11层,56457,3室2厅,141.7,稀缺南北通，客厅朝南，地铁房，视野开阔,浦东
996,5a222a28b4f701301cc8ca11,玉兰路71弄,花木,1992,sh4844824,"距离2号线世纪公园站656米,满二,有钥匙,",328,朝南,高区/6层,84232,1室1厅,38.94,南北直通，卧室全南，交通方便，采光好,浦东
997,5a222a28b4f701301cc8ca12,新凯家园,泗泾,2006,sh4843595,"距离9号线佘山站426米,满二,有钥匙,",320,朝南北,低区/5层,34173,3室2厅,93.64,稀罕南北通，客厅带阳台，交通方便，低区出入方便,松江
998,5a222a28b4f701301cc8ca13,绿地蔷薇九里（公寓）,松江大学城,2011,sh4841886,"距离9号线松江大学城站611米,满二,有钥匙,",385,朝南北,中区/11层,43959,2室2厅,87.58,南北通透，厨卫全明，地铁沿线，楼层好,松江
999,5a222a28b4f701301cc8ca14,新领地,花木,2002,sh4841848,"距离16号线龙阳路站664米,满二,有钥匙,",300,朝北,高区/29层,48169,1室1厅,62.28,厨卫全明，客厅朝南，交通方便，光线非常好,浦东
1000,5a222a28b4f701301cc8ca15,采菊苑,顾村,2008,sh4840644,"距离7号线顾村公园站772米,满二,有钥匙,",370,朝南北,中区/11层,48051,2室1厅,77.0,南北直通，客厅朝南，交通便利，楼层好,宝山
1001,5a222a28b4f701301cc8ca16,保利叶语（公寓）（二期）,顾村,2013,sh4839468,"距离7号线顾村公园站738米,满二,有钥匙,",660,,低区/19层,52961,3室2厅,124.62,带飘窗，客厅带阳台，出行方便，低楼层,宝山
1002,5a222a28b4f701301cc8ca17,锦绣江南(四期),金汇,2005,sh4837962,"距离9号线合川路站726米,满二,有钥匙,",860,朝南北,低区/12层,72586,2室2厅,118.48,南北直通，交通方便，低楼层，精装修,闵行
1003,5a222a28b4f701301cc8ca18,玉田新村,曲阳,1958,sh4837248,"距离8号线曲阳路站386米,满二,有钥匙,",383,朝南北,中区/7层,62786,2室1厅,61.0,房型正气，卧室带阳台，出行方便，楼层好,虹口
1004,5a222a28b4f701301cc8ca19,文宝苑,顾村,2008,sh4836863,"距离7号线顾村公园站465米,满二,有钥匙,",280,朝南北,中区/11层,50242,1室1厅,55.73,南北直通，厨卫全明，地铁直达，好楼层,宝山
1005,5a222a28b4f701301cc8ca1a,建德花园紫荆苑,长征,1998,sh4835536,"距离13号线丰庄站644米,满二,有钥匙,",415,朝南,中区/6层,58278,2室1厅,71.21,卧室带阳台，卧室全南，地铁直达，黄金楼层,普陀
1006,5a222a28b4f701301cc8ca1b,张江汤臣豪园三期,张江,2010,sh4832896,"距离2号线金科路站668米,满二,有钥匙,",730,朝南,低区/12层,81792,2室2厅,89.25,房型正气，客厅朝南，出行方便，低楼层,浦东
1007,5a222a28b4f701301cc8ca1c,新凯城丹桂苑,泗泾,2011,sh4832158,"距离9号线佘山站579米,满二,有钥匙,",258,朝南北,中区/11层,38908,2室1厅,66.31,南北通透，厨卫全明，地铁直达，楼层好,松江
1008,5a222a28b4f701301cc8ca1d,桃园新村(嘉定),嘉定老城,1984,sh4829020,"距离11号线嘉定北站946米,满二,有钥匙,",215,朝南北,低区/6层,31159,2室1厅,69.0,南北通，客厅带阳台，交通便利，上下楼方便,嘉定
1009,5a222a28b4f701301cc8ca1e,昌七小区,世博,1995,sh4828810,"距离6号线东明路站542米,满二,有钥匙,",215,朝南,中区/6层,56938,1室1厅,37.76,卧室带阳台，卧室全南，交通便利，楼层好,浦东
1010,5a222a28b4f701301cc8ca1f,桃浦三村石榴苑,桃浦,1993,sh4828227,"距离11号线桃浦新村站269米,满二,有钥匙,",280,朝南,低区/6层,41200,2室1厅,67.96,卧室带阳台，卧室全南，地铁房，上下楼方便,普陀
1011,5a222a28b4f701301cc8ca20,葑润华庭,上大,2008,sh4827864,"距离7号线祁华路站698米,满二,有钥匙,",255,朝南北,低区/6层,55314,1室1厅,46.1,稀缺南北通，厨卫全明，交通方便，低楼层,宝山
1012,5a222a28b4f701301cc8ca21,临汾路1320弄,彭浦,1995,sh4827576,"距离1号线彭浦新村站838米,满二,有钥匙,",187,朝南,中区/6层,49946,1室1厅,37.44,卧室带阳台，卧室全南，地铁沿线，楼层好,闸北
1013,5a222a28b4f701301cc8ca22,上南十村,世博,1993,sh4827140,"距离8号线成山路站662米,满二,有钥匙,",265,朝南,高区/6层,61843,1室1厅,42.85,卧室带阳台，卧室全南，出行方便，采光好,浦东
1014,5a222a28b4f701301cc8ca23,衡山路696弄,徐家汇,1958,sh4826340,"距离7号线肇嘉浜路站774米,满二,有钥匙,",605,,低区/4层,122992,1室1厅,49.19,卧室带阳台，卧室全南，交通便利，低区出入方便,徐汇
1015,5a222a28b4f701301cc8ca24,上海家天下花园,新桥,1997,sh4826104,"满五,有钥匙,",650,,地上2层,35138,3室2厅,184.98,房本满五年，新鲜好房，有钥匙房源，多次带看,松江
1016,5a222a28b4f701301cc8ca25,临沂八村,南码头,1988,sh4825903,"距离6号线临沂新村站476米,满二,有钥匙,",340,朝南北,高区/6层,65764,3室1厅,51.7,稀缺南北通，卧室带阳台，地铁直达，高区采光好,浦东
1017,5a222a28b4f701301cc8ca26,绿地世纪城（一期）,武宁,2002,sh4825433,"距离13号线隆德路站497米,满二,有钥匙,",1100,朝南北,低区/15层,79548,3室2厅,138.28,稀罕南北通，卧室带阳台，地铁沿线，低楼层,普陀
1018,5a222a28b4f701301cc8ca27,静安新城十二区,静安新城,1999,sh4825378,"距离9号线星中路站960米,满二,有钥匙,",470,朝南,低区/6层,62367,2室1厅,75.36,地铁直达，低区出入方便，品质装修，满2年,闵行
1019,5a222a28b4f701301cc8ca28,大华公寓（长宁）,中山公园,1988,sh4825035,"距离3号线中山公园站604米,满二,有钥匙,",420,朝东,中区/9层,70375,2室1厅,59.68,卧室带阳台，出行方便，黄金楼层，简单装修,长宁
1020,5a222a32b4f701301cc8ca29,平阳三村,古美,1995,sh4871168,"距离12号线虹莘路站601米,满五,有钥匙,",420,朝南,低区/6层,56756,2室2厅,74.0,卧室带阳台，客厅朝南，交通方便，上下楼方便,闵行
1021,5a222a32b4f701301cc8ca2a,金瓯万国大厦,人民广场,1999,sh4870555,"距离1号线新闸路站467米,满五,有钥匙,",1350,朝东南,高区/28层,90829,3室2厅,148.63,卧室带阳台，客厅带阳台，交通方便，采光好,黄浦
1022,5a222a32b4f701301cc8ca2b,济阳一村,世博,1989,sh4870355,"距离7号线长清路站987米,满五,有钥匙,",300,朝南北,高区/6层,52631,2室1厅,57.0,南北直通，卧室全南，地铁房，高区采光好,浦东
1023,5a222a32b4f701301cc8ca2c,罗山三村,金杨,1996,sh4870326,"距离6号线德平路站653米,满五,有钥匙,",215,朝南,低区/6层,63272,1室1厅,33.98,卧室带阳台，卧室全南，交通方便，低楼层,浦东
1024,5a222a32b4f701301cc8ca2d,铁路新村(杨浦),五角场,1987,sh4869529,"距离10号线五角场站521米,满五,有钥匙,",310,朝南,中区/6层,67685,1室1厅,45.8,厨卫全明，卧室带阳台，地铁沿线，光线充足,杨浦
